StationID	StationNam	LatitudeDD	LongitudeD	Horizontal	StationDep	StationD_1	WaterbodyN	NEPName	TaxaName	Count	PctDensity
OBM-2	Onset Bay	41.73537	-70.66373	NA	NA	NA	Onset Bay	NA	taxon10	1	0.142857143
OBM-4	Onset Bay	41.73393	-70.64622	NA	NA	NA	Onset Bay	NA	taxon10	1	0.111111111
OBM-6	Onset Bay	41.73287	-70.65017	NA	NA	NA	Onset Bay	NA	taxon10	1	0.066666667
OBM-7	Onset Bay	41.73993	-70.65977	NA	NA	NA	Onset Bay	NA	taxon10	1	0.1
PHM-1	Phinneys Harbor	41.71588	-70.63035	NA	NA	NA	Phinneys Harbor	NA	taxon10	1	0.076923077
PHM-10	Phinneys Harbor	41.72595	-70.6194	NA	NA	NA	Phinneys Harbor	NA	taxon10	1	0.076923077
PHM-3	Phinneys Harbor	41.71512	-70.61773	NA	NA	NA	Phinneys Harbor	NA	taxon10	1	0.076923077
PHM-6	Phinneys Harbor	41.71637	-70.61963	NA	NA	NA	Phinneys Harbor	NA	taxon10	1	0.076923077
PHM-7	Phinneys Harbor	41.72165	-70.62982	NA	NA	NA	Phinneys Harbor	NA	taxon10	1	0.1
SHM-2	Sippican Harbor	41.68245	-70.73163	NA	NA	NA	Sippican Harbor	NA	taxon10	1	0.125
SHM-4	Sippican Harbor	41.69415	-70.75308	NA	NA	NA	Sippican Harbor	NA	taxon10	1	0.111111111
SHM-5	Sippican Harbor	41.68623	-70.73753	NA	NA	NA	Sippican Harbor	NA	taxon10	1	0.076923077
SHM-8	Sippican Harbor	41.7028	-70.75013	NA	NA	NA	Sippican Harbor	NA	taxon10	1	0.090909091
SHM-9	Sippican Harbor	41.69855	-70.73813	NA	NA	NA	Sippican Harbor	NA	taxon10	1	0.083333333
TBM-10	Tarpaulin Bay	41.47795	-70.75142	NA	NA	NA	Tarpaulin Bay	NA	taxon10	1	0.076923077
TBM-4	Tarpaulin Bay	41.47403	-70.75717	NA	NA	NA	Tarpaulin Bay	NA	taxon10	1	0.090909091
TBM-6	Tarpaulin Bay	41.47573	-70.75598	NA	NA	NA	Tarpaulin Bay	NA	taxon10	1	0.071428571
TBM-9	Tarpaulin Bay	41.47745	-70.75513	NA	NA	NA	Tarpaulin Bay	NA	taxon10	1	0.125
VHM-1	Vineyard Haven-Inner	41.45473	-70.59753	NA	NA	NA	Vineyard Haven-Inner	NA	taxon10	1	0.142857143
VHM-2	Vineyard Haven-Inner	41.4543	-70.59685	NA	NA	NA	Vineyard Haven-Inner	NA	taxon10	1	0.0625
VHM-5	Vineyard Haven-Inner	41.45563	-70.5955	NA	NA	NA	Vineyard Haven-Inner	NA	taxon10	1	0.090909091
VHM-7	Vineyard Haven-Inner	41.45778	-70.59925	NA	NA	NA	Vineyard Haven-Inner	NA	taxon10	1	0.083333333
VHM-9	Vineyard Haven-Inner	41.45785	-70.6006	NA	NA	NA	Vineyard Haven-Inner	NA	taxon10	1	0.090909091
wqbslnut	Sage Lot Pond	41.5542	-70.5102	NA	NA	NA	Sage Lot Pond	NA	taxon10	1	0.142857143
D1	Duxbury Harbor	42.03555	-70.66663333	NA	3	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.083333333
P3	Plymouth Harbor	41.96548333	-70.65106667	NA	3	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.071428571
D3	Duxbury Harbor	42.0475	-70.64923333	NA	3	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.066666667
P2	Plymouth Harbor	41.95416667	-70.64586667	NA	3	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.066666667
P2	Plymouth Harbor	41.95416667	-70.64586667	NA	3	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.066666667
ER	Eel River Kingston	41.95088333	-70.63871667	NA	3	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.090909091
EST-PR-18	NA	42.762473	-70.88417	NA	NA	m	Plum Island Sound	NA	taxon10	1	0.1
EST-SO-Nelson	NA	42.747161	-70.820087	NA	NA	m	Plum Island Sound	NA	taxon10	1	0.1
EST-SO-IBYC	NA	42.70978	-70.794837	NA	NA	m	Plum Island Sound	NA	taxon10	1	0.1
BH-014	Inner/Chelsea; Upper inner harbor	42.3705	-71.0515	NA	NA	m	Boston Harbor	NA	taxon10	1	0.083333333
BH-138	Inner/Chelsea; Mid-inner harbor	42.3593189	-71.0456802	NA	9.736923077	m	Boston Harbor	NA	taxon10	1	0.090909091
BH-084	South Dorchester Bay; Columbia Point	42.307833	-71.033333	NA	NA	m	Boston Harbor	NA	taxon10	1	0.090909091
BH-106	Outer Harbor; Outer Harbor	42.3325	-70.959	NA	10.3368932	m	Boston Harbor	NA	taxon10	1	0.083333333
BH-142	NA	42.339167	-70.9315	NA	NA	m	Boston Harbor Estuary	NA	taxon10	1	0.071428571
BH-141	NA	42.305	-70.930833	NA	NA	m	Boston Harbor Estuary	NA	taxon10	1	0.083333333
BH-124	NA	42.272667	-70.897667	NA	NA	m	Boston Harbor Estuary	NA	taxon10	1	0.090909091
MA01-0006-A	NA	42.597	-70.682	NA	NA	m	Gloucester Harbor Estuary	NA	taxon10	1	0.058823529
MA00-0007-A	NA	42.59	-70.665	NA	NA	m	Gloucester Harbor Estuary	NA	taxon10	1	0.0625
MA01-0008-A	NA	42.601	-70.659	NA	NA	m	Gloucester Harbor Estuary	NA	taxon10	1	0.071428571
MA04-0131-A	NA	42.006	-70.704	NA	NA	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.071428571
MA05-0015-A	NA	41.994	-70.685	NA	NA	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.090909091
MA01-0024-A	NA	42.003	-70.68	NA	NA	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.066666667
MA06-0048-A	NA	41.954	-70.643	NA	NA	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.066666667
MA01-0002-A	NA	42.532	-70.852	NA	NA	m	Salem Sound Estuary	NA	taxon10	1	0.055555556
MA00-0005-A	NA	42.548	-70.835	NA	NA	m	Salem Sound Estuary	NA	taxon10	1	0.052631579
MA05-0008-A	NA	42.525	-70.798	NA	NA	m	Salem Sound Estuary	NA	taxon10	1	0.066666667
NCCA10-1026	Gloucester Harbor	42.597233	-70.667833	NA	9	m	Gloucester Harbor	NA	taxon10	1	0.076923077
NCCA10-1025	Kingston Bay	41.99165	-70.6585	NA	7.2	m	Plymouth Harbor-Duxbury Bay	NA	taxon10	1	0.066666667
4D	Salem Harbor D - South River; Salem Harbor	42.51612	-70.8843	NA	2	m	Salem Sound	NA	taxon10	1	0.1
5E	Salem Harbor E - Forest River; Salem Harbor	42.50285	-70.88042	NA	NA	m	Salem Sound	NA	taxon10	1	0.083333333
3C	Salem Harbor C - West Moorings; Salem Harbor	42.51608	-70.878	NA	2.2	m	Salem Sound	NA	taxon10	1	0.090909091
2B	Salem Harbor B - East Moorings; Salem Harbor	42.51345	-70.87407	NA	NA	m	Salem Sound	NA	taxon10	1	0.1
SAL1	Salem 1; Salem Sound/Harbor	42.523639	-70.86711725	NA	NA	m	Salem Sound	NA	taxon10	1	0.055555556
1A	Salem Harbor A - Control; Salem Harbor	42.52168	-70.86582	NA	NA	m	Salem Sound	NA	taxon10	1	0.1
BEV	Beverly Harbor	42.54035	-70.8582	NA	NA	m	Salem Sound	NA	taxon10	1	0.0625
MHD	Marblehead Harbor	42.512427	-70.83180329	NA	NA	m	Salem Sound	NA	taxon10	1	0.076923077
SS4	Salem Sound	42.53908333	-70.85756667	NA	NA	m	Salem Sound	NA	taxon10	1	0.111111111
GLWQ2	NA	42.60178	-70.67116	NA	NA	m	Gloucester Harbor Estuary	NA	taxon10	1	0.090909091
AQUINNAH_WQX-MEN POND  # 43	Menemsha Pond Site # 43 - Middle of the Pond	41.3371349	-70.7734661	NA	NA	m	Menemsha Pond	NA	taxon10	1	0.066666667
AQUINNAH_WQX-MEN POND DOD	"Menemsha Pond Site # 46 - QuitsaMouth, DOD"	41.3338083	-70.7680359	NA	NA	m	Menemsha Pond	NA	taxon10	1	0.055555556
AQUINNAH_WQX-MEN POND QD	Menemsha Pond Site # 47 - Quitsa Dock	41.327177	-70.7673986	NA	NA	m	Menemsha Pond	NA	taxon10	1	0.052631579
AQUINNAH_WQX-MEN POND TXCOD	Menemsha Pond Site # 45 - Texaco Dock located inside pond	41.3413929	-70.76484	NA	NA	m	Menemsha Pond	NA	taxon10	1	0.055555556
AR1A	Acushnet River	41.681882	-70.919008	NA	0.447142857	m	Acushnet River	NA	taxon10	1	0.1
AR1	Acushnet River	41.678494	-70.91673	NA	0.577272727	m	Acushnet River	NA	taxon10	1	0.1
AC3	Aucoot Cove Mid	41.678275	-70.756252	NA	2.227931035	m	Aucoot Cove	NA	taxon10	1	0.071428571
AC6	Aucoot Cove Outer	41.668881	-70.755889	NA	5.5	m	Aucoot Cove	NA	taxon10	1	0.076923077
BB3	Buttermilk Bay	41.754256	-70.628691	NA	1.407666667	m	Buttermilk Bay	NA	taxon10	1	0.058823529
BB5	Buttermilk Bay	41.762982	-70.624804	NA	1.73125	m	Buttermilk Bay	NA	taxon10	1	0.047619048
LB1	Little Buttermilk Bay	41.762816	-70.613245	NA	1.974827586	m	Buttermilk Bay	NA	taxon10	1	0.058823529
BB2	Buttermilk Bay	41.757599	-70.611882	NA	1.44516129	m	Buttermilk Bay	NA	taxon10	1	0.066666667
LB2X	Little Buttermilk Bay	41.766308	-70.610264	NA	1.705589744	m	Buttermilk Bay	NA	taxon10	1	0.055555556
LB2N	Little Buttermilk Bay	41.763725	-70.605309	NA	1.924666667	m	Buttermilk Bay	NA	taxon10	1	0.0625
CC1A	Clarks Cove Inner	41.608478	-70.930316	NA	1.016470588	m	Clarks Cove	NA	taxon10	1	0.047619048
CC1X	Clarks Cove Inner	41.611092	-70.929391	NA	2.173333333	m	Clarks Cove	NA	taxon10	1	0.05
CC1N	Clarks Cove Inner	41.610605	-70.928393	NA	2.733333333	m	Clarks Cove	NA	taxon10	1	0.058823529
CC4	Clarks Cove Outer	41.599181	-70.921089	NA	5.443939394	m	Clarks Cove	NA	taxon10	1	0.045454545
CC2	Clarks Cove Inner	41.608496	-70.917891	NA	1.799622642	m	Clarks Cove	NA	taxon10	1	0.055555556
CC2	Clarks Cove Inner	41.608496	-70.917891	NA	1.799622642	m	Clarks Cove	NA	taxon10	1	0.055555556
CC6	Clarks Cove Outer	41.594383	-70.910946	NA	3.321333333	m	Clarks Cove	NA	taxon10	1	0.047619048
CI1	Cuttyhunk Pond	41.424552	-70.92869	NA	1.852	m	Cuttyhunk Pond	NA	taxon10	1	0.090909091
HH1	Hadley Harbor Inner	41.511429	-70.706413	NA	2.495564516	m	Hadley Harbor	NA	taxon10	1	0.045454545
HH1	Hadley Harbor Inner	41.511429	-70.706413	NA	2.495564516	m	Hadley Harbor	NA	taxon10	1	0.045454545
LT1X	Little Bay	41.63315	-70.866716	NA	0.819210526	m	Little Bay	NA	taxon10	1	0.083333333
LT1N	Little Bay	41.632461	-70.863239	NA	1.140869565	m	Little Bay	NA	taxon10	1	0.045454545
MG3	Megansett Harbor Outer	41.650247	-70.635919	NA	2.106969697	m	Megansett Harbor	NA	taxon10	1	0.058823529
MG2	Megansett Harbor Inner	41.658968	-70.632234	NA	2.998571429	m	Megansett Harbor	NA	taxon10	1	0.076923077
MG1X	Megansett Harbor Inner	41.656435	-70.623837	NA	2.474659091	m	Megansett Harbor	NA	taxon10	1	0.090909091
MG1N	Megansett Harbor Inner	41.656801	-70.623834	NA	2.525	m	Megansett Harbor	NA	taxon10	1	0.071428571
MH3	Mattapoisett Harbor River Mouth	41.65174304	-70.8278581	NA	1.750684211	m	Mattapoisett Harbor	NA	taxon10	1	0.024390244
MH3	Mattapoisett Harbor River Mouth	41.65174304	-70.8278581	NA	1.7507	m	Mattapoisett Harbor	NA	taxon10	1	0.024390244
MH3	Mattapoisett Harbor River Mouth	41.651743	-70.827858	NA	1.7507	m	Mattapoisett Harbor	NA	taxon10	1	0.024390244
MH4X	Mattapoisett Harbor Inner	41.652087	-70.822839	NA	0.915344828	m	Mattapoisett Harbor	NA	taxon10	1	0.071428571
MH4N	Mattapoisett Harbor Inner	41.651078	-70.82095	NA	3.188461539	m	Mattapoisett Harbor	NA	taxon10	1	0.0625
MH1	Mattapoisett Harbor Inner	41.656615	-70.812807	NA	2.405357143	m	Mattapoisett Harbor	NA	taxon10	1	0.055555556
MH5	Mattapoisett Harbor Inner	41.649811	-70.810461	NA	4.955	m	Mattapoisett Harbor	NA	taxon10	1	0.071428571
OB3A	Onset Bay Inner	41.734777	-70.665905	NA	2.282857143	m	Onset Bay	NA	taxon10	1	0.052631579
OB3	Onset Bay Inner	41.734355	-70.664112	NA	2.647368421	m	Onset Bay	NA	taxon10	1	0.055555556
OB1A	Onset Bay Inner	41.741118	-70.659031	NA	2.179	m	Onset Bay	NA	taxon10	1	0.0625
ER1	Onset Bay East River	41.742743	-70.6539	NA	1.767301587	m	Onset Bay	NA	taxon10	1	0.045454545
OB7	Onset Bay Outer	41.732841	-70.653211	NA	2.805571429	m	Onset Bay	NA	taxon10	1	0.071428571
OB2	Onset Bay Outer	41.738223	-70.64778	NA	2.564130435	m	Onset Bay	NA	taxon10	1	0.0625
OB9	Onset Bay Outer	41.734026	-70.645207	NA	2.145454546	m	Onset Bay	NA	taxon10	1	0.052631579
OB9	Onset Bay Outer	41.734026	-70.645207	NA	2.145454546	m	Onset Bay	NA	taxon10	1	0.052631579
PH6	Phinneys Harbor Inner	41.722623	-70.625235	NA	3.707794118	m	Phinneys Harbor	NA	taxon10	1	0.083333333
PH5	Phinneys Harbor Inner	41.724194	-70.619632	NA	3.301612903	m	Phinneys Harbor	NA	taxon10	1	0.035714286
PH2	Phinneys Harbor Inner	41.715023	-70.616737	NA	2.673684211	m	Phinneys Harbor	NA	taxon10	1	0.047619048
PH3	Phinneys Harbor Inner	41.717597	-70.616595	NA	2.627575758	m	Phinneys Harbor	NA	taxon10	1	0.058823529
PC4	Pocasset Harbor Outer	41.680027	-70.64995	NA	3.021875	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.066666667
PC3	Pocasset Harbor Outer	41.683528	-70.642811	NA	2.861111111	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.058823529
PC5	Pocasset Harbor Inner	41.692905	-70.628629	NA	1.142380952	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.066666667
PC1	Pocasset Harbor Inner	41.691059	-70.627264	NA	1.731226415	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.041666667
RB2	Red Brook Harbor Inner	41.674365	-70.62195	NA	2.590454546	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.047619048
RB4	Red Brook Harbor	41.678564	-70.619073	NA	1.898333333	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.052631579
RB1	Red Brook Harbor Inner	41.674697	-70.615118	NA	3.065952381	m	Pocasset/Red Brook Harbor	NA	taxon10	1	0.058823529
QH3	Quissett Harbor Outer	41.537467	-70.664029	NA	2.58972973	m	Quissett Harbor	NA	taxon10	1	0.052631579
QH1	Quissett Harbor Outer	41.53866	-70.656728	NA	1.653222222	m	Quissett Harbor	NA	taxon10	1	0.038461538
QH2	Quissett Harbor Inner	41.543981	-70.652772	NA	2.722037879	m	Quissett Harbor	NA	taxon10	1	0.055555556
SH2	Sippican Harbor Inner	41.704803	-70.759954	NA	2.426176471	m	Sippican Harbor	NA	taxon10	1	0.083333333
SH3X	Sippican Harbor Outer	41.69334	-70.755867	NA	3.08	m	Sippican Harbor	NA	taxon10	1	0.052631579
SH3N	Sippican Harbor Outer	41.689943	-70.7475	NA	3.704285714	m	Sippican Harbor	NA	taxon10	1	0.076923077
WCM1	Wings Cove Inner	41.706266	-70.730453	NA	0.387857143	m	Wings Cove	NA	taxon10	1	0.043478261
103E	Westport River East Upper	41.57005	-71.071747	NA	1.701594203	m	Westport River-East	NA	taxon10	1	0.0625
N1	Westport River East Upper	41.595589	-71.066481	NA	1.058965517	m	Westport River-East	NA	taxon10	1	0.066666667
107E	Westport River East Outer	41.523097	-71.065944	NA	0.863235294	m	Westport River-East	NA	taxon10	1	0.052631579
E30	Westport River East Outer	41.520447	-71.065131	NA	4.279878788	m	Westport River-East	NA	taxon10	1	0.071428571
104E	Westport River East Inner	41.559371	-71.063961	NA	1.013857143	m	Westport River-East	NA	taxon10	1	0.0625
101E	Westport River East Upper	41.620872	-71.059804	NA	0.665675676	m	Westport River-East	NA	taxon10	1	0.071428571
E56	Westport River East Inner	41.555428	-71.059189	NA	2.413571429	m	Westport River-East	NA	taxon10	1	0.04
E56	Westport River East Inner	41.555428	-71.059189	NA	2.413571429	m	Westport River-East	NA	taxon10	1	0.04
106E	Westport River East Inner	41.556765	-71.055995	NA	1.061298246	m	Westport River-East	NA	taxon10	1	0.076923077
WF9	West Falmouth Harbor Outer	41.606047	-70.651667	NA	2.360344828	m	West Falmouth Harbor	NA	taxon10	1	0.037037037
WF9	West Falmouth Harbor Outer	41.606047	-70.651667	NA	2.360344828	m	West Falmouth Harbor	NA	taxon10	1	0.037037037
WF5N	West Falmouth Harbor Chappaquoit	41.599457	-70.645197	NA	1.515416667	m	West Falmouth Harbor	NA	taxon10	1	0.028571429
WF4X	West Falmouth Harbor Chappaquoit	41.598398	-70.64267	NA	1.369252033	m	West Falmouth Harbor	NA	taxon10	1	0.035714286
WF4X	West Falmouth Harbor Chappaquoit	41.598398	-70.64267	NA	1.369252033	m	West Falmouth Harbor	NA	taxon10	1	0.035714286
WF1X	West Falmouth Harbor Inner	41.603964	-70.639281	NA	1.75772043	m	West Falmouth Harbor	NA	taxon10	1	0.066666667
WF11	West Falmouth Snug Harbor	41.607151	-70.638482	NA	1.406153846	m	West Falmouth Harbor	NA	taxon10	1	0.025641026
WF2	West Falmouth Snug Harbor	41.608661	-70.63719	NA	1.207058824	m	West Falmouth Harbor	NA	taxon10	1	0.026315789
WH3	Wild Harbor Outer	41.637348	-70.646454	NA	4.1475	m	Wild Harbor	NA	taxon10	1	0.071428571
WH1N	Wild Harbor Inner	41.640489	-70.64508	NA	1.31	m	Wild Harbor	NA	taxon10	1	0.066666667
WH1A	Wild Harbor Inner	41.640761	-70.64417	NA	0.2	m	Wild Harbor	NA	taxon10	1	0.0625
WH1X	Wild Harbor Inner	41.640888	-70.643709	NA	0.886825397	m	Wild Harbor	NA	taxon10	1	0.058823529
WW2	Weweantic River Inner	41.74476	-70.748034	NA	1.316369863	m	Weweantic River	NA	taxon10	1	0.0625
WW3	Weweantic River Inner	41.746641	-70.745832	NA	1.251052632	m	Weweantic River	NA	taxon10	1	0.071428571
WW6	Weweantic River Inner	41.749216	-70.745789	NA	0.86483871	m	Weweantic River	NA	taxon10	1	0.047619048
WW6	Weweantic River Inner	41.749216	-70.745789	NA	0.86483871	m	Weweantic River	NA	taxon10	1	0.047619048
WW1N	Weweantic River Inner	41.738524	-70.745778	NA	1.823125	m	Weweantic River	NA	taxon10	1	0.058823529
WW4	Weweantic River Outer	41.732204	-70.744372	NA	1.803589744	m	Weweantic River	NA	taxon10	1	0.043478261
WW4	Weweantic River Outer	41.732204	-70.744372	NA	1.803589744	m	Weweantic River	NA	taxon10	1	0.043478261
WW5	Weweantic River Outer	41.723733	-70.726659	NA	2.498478261	m	Weweantic River	NA	taxon10	1	0.045454545
WW5	Weweantic River Outer	41.723733	-70.726659	NA	2.498478261	m	Weweantic River	NA	taxon10	1	0.045454545
112W	Westport River West Outer	41.527215	-71.099669	NA	1.055806452	m	Westport River-West	NA	taxon10	1	0.066666667
W9	Westport River West Outer	41.5223	-71.096908	NA	2.773478261	m	Westport River-West	NA	taxon10	1	0.066666667
WF7	West Falmouth Harbor Outer	41.605767	-70.645777	NA	2.839166667	m	West Falmouth Harbor	NA	taxon10	1	0.0625
WF5N	West Falmouth Harbor Chappaquoit	41.599457	-70.645197	NA	1.465833333	m	West Falmouth Harbor	NA	taxon10	1	0.028571429
WF6	West Falmouth Harbor Outer	41.606217	-70.643328	NA	2.161666667	m	West Falmouth Harbor	NA	taxon10	1	0.033333333
WF4X	West Falmouth Harbor Chappaquoit	41.598398	-70.64267	NA	1.2679	m	West Falmouth Harbor	NA	taxon10	1	0.035714286
WF4N	West Falmouth Harbor Head	41.596107	-70.6413	NA	2.507222222	m	West Falmouth Harbor	NA	taxon10	1	0.045454545
WF4N	West Falmouth Harbor Head	41.596107	-70.6413	NA	2.507222222	m	West Falmouth Harbor	NA	taxon10	1	0.045454545
WF1N	West Falmouth Harbor Inner	41.604066	-70.63942	NA	2.012090909	m	West Falmouth Harbor	NA	taxon10	1	0.026315789
WF11	West Falmouth Snug Harbor	41.607151	-70.638482	NA	1.422142857	m	West Falmouth Harbor	NA	taxon10	1	0.025641026
WF2	West Falmouth Snug Harbor	41.608661	-70.63719	NA	1.414645161	m	West Falmouth Harbor	NA	taxon10	1	0.026315789
FHx	Falmouth Inner Harbor	41.549092	-70.60233056	NA	NA	m	Falmouth Inner Harbor	NA	taxon10	1	0.125
NH-3	Nantucket Harbor_3	41.32948333	-70.01891667	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.083333333
NBH-207	Lower Harbor	41.64991	-70.92136	NA	NA	m	Acushnet River	NA	taxon10	1	0.055555556
NBH-138	Upper Harbor	41.66128	-70.92054	NA	NA	m	Acushnet River	NA	taxon10	1	0.066666667
NBH-211	Lower Harbor	41.64717	-70.91928	NA	NA	m	Acushnet River	NA	taxon10	1	0.125
NBH-204	Lower Harbor	41.65263	-70.91923	NA	NA	m	Acushnet River	NA	taxon10	1	0.052631579
NBH-309	Outer Harbor	41.60698	-70.91862	NA	NA	m	Acushnet River	NA	taxon10	1	0.0625
NBH-150	Upper Harbor	41.65852	-70.91845	NA	NA	m	Acushnet River	NA	taxon10	1	0.071428571
NBH-125	Upper Harbor	41.66676	-70.91838	NA	NA	m	Acushnet River	NA	taxon10	1	0.083333333
NBH-146	Upper Harbor	41.65989	-70.91738	NA	NA	m	Acushnet River	NA	taxon10	1	0.052631579
NBH-225	Lower Harbor	41.63896	-70.91725	NA	NA	m	Acushnet River	NA	taxon10	1	0.076923077
NBH-216	Lower Harbor	41.64442	-70.9172	NA	NA	m	Acushnet River	NA	taxon10	1	0.071428571
NBH-131	Upper Harbor	41.664	-70.91629	NA	NA	m	Acushnet River	NA	taxon10	1	0.0625
NBH-126	Upper Harbor	41.66675	-70.91626	NA	NA	m	Acushnet River	NA	taxon10	1	0.058823529
NBH-135	Upper Harbor	41.66262	-70.91524	NA	NA	m	Acushnet River	NA	taxon10	1	0.071428571
NBH-231	Lower Harbor	41.63621	-70.91517	NA	NA	m	Acushnet River	NA	taxon10	1	0.090909091
NBH-111	Upper Harbor	41.67361	-70.91514	NA	NA	m	Acushnet River	NA	taxon10	1	0.0625
NBH-152	Upper Harbor	41.6585	-70.91422	NA	NA	m	Acushnet River	NA	taxon10	1	0.055555556
NBH-115	Upper Harbor	41.67223	-70.9141	NA	NA	m	Acushnet River	NA	taxon10	1	0.071428571
NBH-109	Upper Harbor	41.67498	-70.91407	NA	NA	m	Acushnet River	NA	taxon10	1	0.058823529
NBH-253	Lower Harbor	41.62254	-70.91319	NA	NA	m	Acushnet River	NA	taxon10	1	0.055555556
NBH-226	Lower Harbor	41.63893	-70.91304	NA	NA	m	Acushnet River	NA	taxon10	1	0.055555556
NBH-249	Lower Harbor	41.62526	-70.91106	NA	NA	m	Acushnet River	NA	taxon10	1	0.05
NBH-222	Lower Harbor	41.64166	-70.91091	NA	NA	m	Acushnet River	NA	taxon10	1	0.0625
NBH-237	Lower Harbor	41.63345	-70.90889	NA	NA	m	Acushnet River	NA	taxon10	1	0.083333333
NBH-227	Lower Harbor	41.63891	-70.90884	NA	NA	m	Acushnet River	NA	taxon10	1	0.071428571
NBH-218	Lower Harbor	41.64438	-70.90879	NA	NA	m	Acushnet River	NA	taxon10	1	0.0625
NBH-242	Lower Harbor	41.6307	-70.90681	NA	NA	m	Acushnet River	NA	taxon10	1	0.066666667
NBH-247	Lower Harbor	41.62796	-70.90473	NA	NA	m	Acushnet River	NA	taxon10	1	0.05
MA01-0040-B	New Bedford Harbor	41.6421	-70.9205	NA	10.1	m	Acushnet River	NA	taxon10	1	0.071428571
MA04-0040-A	New Bedford Harbor	41.6431	-70.9115	NA	9.1	m	Acushnet River	NA	taxon10	1	0.066666667
MA01-0060-A	Lewis Bay	41.6412	-70.2745	NA	2.5	m	Lewis Bay	NA	taxon10	1	0.0625
MA01-0044-A	Buzzards Bay	41.6532	-70.8052	NA	4.2	m	Mattapoisett Harbor	NA	taxon10	1	0.076923077
MA01-0050-A	Menemsha Pond	41.339	-70.773	NA	1.4	m	Menemsha Pond	NA	taxon10	1	0.066666667
MA03-0100-A	Menemsha Pond	41.331	-70.769	NA	2	m	Menemsha Pond	NA	taxon10	1	0.052631579
MA03-0106-A	Nantucket Harbor	41.3359	-70.0157	NA	4.2	m	Nantucket Harbor	NA	taxon10	1	0.066666667
MA06-0028-A	Buzzards Bay	41.678	-70.73	NA	5.4	m	Sippican Harbor	NA	taxon10	1	0.0625
MA06-0026-A	Stage Harbor	41.679	-69.968	NA	3.2	m	Stage Harbor	NA	taxon10	1	0.0625
MA04-0110-A	Vineyard Haven-Inner	41.459	-70.623	NA	1.8	m	Vineyard Haven-Inner	NA	taxon10	1	0.066666667
MA01-0056-A	Vineyard Haven-Inner	41.449	-70.591	NA	4.8	m	Vineyard Haven-Inner	NA	taxon10	1	0.076923077
BU01-0016-C	Buzzards Bay	41.5566	-71.0674	NA	1.9	m	Westport River-East	NA	taxon10	1	0.083333333
MA04-0107-A	Westport River-East	41.546	-71.062	NA	1.2	m	Westport River-East	NA	taxon10	1	0.0625
MA06-0042-A	West Falmouth Harbor	41.6	-70.645	NA	9	m	West Falmouth Harbor	NA	taxon10	1	0.066666667
BU01-0001-A	Buzzards Bay	41.6038	-70.6429	NA	2.9	m	West Falmouth Harbor	NA	taxon10	1	0.076923077
MA00-0035-B	Westport River-West	41.523	-71.065	NA	6.1	m	Westport River-West	NA	taxon10	1	0.055555556
NCCA10-2001	Westport River	41.52175	-71.085717	NA	1	m	Westport River-West	NA	taxon10	1	0.055555556
MH2-N	Jackson's Pt.	41.27797941	-70.20011129	NA	NA	m	Madaket Harbor	NA	taxon10	1	0.090909091
MH2-N	Jackson's Pt.	41.27797941	-70.20011129	NA	NA	m	Madaket Harbor	NA	taxon10	1	0.090909091
NAN7	Nantucket Harbor	41.2872638	-70.09391429	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.058823529
NAN7	Nantucket Harbor	41.2872638	-70.09391429	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.058823529
NAN1	Mooring Field-Nantucket Harbor	41.28573659	-70.08636174	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.058823529
NAN2	Quaise Basin-Nantucket Harbor	41.30871986	-70.04129321	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.058823529
NAN5	Polpis West-Nantucket Harbor	41.299714	-70.02389107	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.0625
NAN3	Head of Harbor-Nantucket Harbor	41.33386339	-70.01439127	NA	NA	m	Nantucket Harbor	NA	taxon10	1	0.0625
ACM-4	Acushnet River	41.63933	-70.92115	NA	NA	m	Acushnet River	NA	taxon10	1	0.083333333
ACM-6	Acushnet River	41.64485	-70.92058	NA	NA	m	Acushnet River	NA	taxon10	1	0.076923077
ACM-7	Acushnet River	41.65248	-70.91847	NA	NA	m	Acushnet River	NA	taxon10	1	0.125
ACM-8	Acushnet River	41.65565	-70.91662	NA	NA	m	Acushnet River	NA	taxon10	1	0.090909091
